return,duration,dollar_pnl
0.38764044943820225,55,138.0
-1.0,2,-64.0
2.6527777777777777,393,382.0
-1.0,120,-1596.0
-1.0,1,-144.0
0.721875,149,462.0
-1.0,1,-8.0
-1.0,85,-268.0
-1.0,202,-244.0
-1.0,99,-1116.0
-1.0,1317,-708.0
-1.0,8,-60.0
-1.0,42,-152.0
-1.0,86,-344.0
-1.0,263,-448.0
-1.0,4,-128.0
-1.0,8,-292.0
-1.0,6,-220.0
-1.0,9,-180.0
-1.0,2,-444.0
-1.0,3,-988.0
-1.0,25,-380.0
-1.0,5,-340.0
-1.0,324,-700.0
-1.0,13,-328.0
-1.0,7,-272.0
-1.0,27,-808.0
-1.0,28,-220.0
0.4206896551724138,32,488.0
-1.0,38,-320.0
2.9204081632653063,425,2862.0
-1.0,68,-180.0
-1.0,1,-32.0
-1.0,24,-164.0
-1.0,1,-428.0
-1.0,3,-24.0
-1.0,2,-40.0
-1.0,40,-32.0
-1.0,6,-64.0
-1.0,47,-204.0
-1.0,179,-304.0
0.3225806451612903,3,240.0
6.6976744186046515,1619,1152.0
-1.0,25,-1348.0
-1.0,171,-116.0
3.2971014492753623,1130,910.0
-1.0,221,-144.0
17.633333333333333,834,1058.0
-1.0,29,-72.0
-1.0,84,-48.0
-1.0,65,-108.0
-1.0,229,-124.0
-1.0,11,-268.0
1.4333333333333333,153,516.0
0.23205741626794257,39,194.0
-1.0,2,-120.0
0.20702179176755447,2,342.0
-1.0,305,-164.0
-1.0,1,-248.0
-1.0,21,-200.0
-1.0,12,-240.0
-1.0,2,-112.0
-1.0,2,-76.0
2.8125,74,1530.0
-1.0,63,-92.0
-1.0,1,-108.0
-1.0,19,-216.0
-1.0,3,-168.0
-1.0,1210,-380.0
-1.0,73,-128.0
-1.0,2,-84.0
-1.0,11,-560.0
-1.0,143,-420.0
-1.0,25,-408.0
-1.0,2,-80.0
1.3764705882352941,166,468.0
-1.0,10,-132.0
-1.0,59,-200.0
-1.0,2,-76.0
-1.0,27,-188.0
2.4272727272727272,842,534.0
-1.0,99,-224.0
-1.0,483,-240.0
-1.0,1,-36.0
-1.0,1,-28.0
-1.0,197,-176.0
1.356,60,678.0
-1.0,9,-248.0
-1.0,11,-672.0
-1.0,18,-144.0
-1.0,3,-192.0
-1.0,2,-48.0
-1.0,12,-228.0
-1.0,8,-108.0
-1.0,9,-72.0
-1.0,130,-180.0
-1.0,20,-1544.0
-1.0,113,-88.0
-1.0,17,-180.0
5.15625,513,990.0
-1.0,4,-372.0
-1.0,11,-624.0
-1.0,9,-324.0
3.289473684210526,1682,999.9999999999999
-1.0,94,-252.0
-1.0,36,-280.0
-1.0,349,-448.0
-1.0,19,-84.0
-1.0,16,-52.0
-1.0,25,-88.0
-1.0,2,-64.0
1.3659217877094971,1420,977.9999999999999
-1.0,15,-436.0
-1.0,9,-204.0
-1.0,156,-72.0
-1.0,2,-92.0
-1.0,2,-84.0
-1.0,2,-68.0
0.0853413654618474,61,170.0
-1.0,30,-736.0
-1.0,26,-416.0
-1.0,1236,-376.0
9.907894736842106,395,1506.0000000000002
-1.0,62,-148.0
-1.0,3,-64.0
-1.0,28,-488.0
-1.0,1,-88.0
-1.0,121,-196.0
-1.0,55,-288.0
-1.0,10,-216.0
-1.0,79,-64.0
-1.0,55,-124.0
-1.0,11,-128.0
-1.0,9,-136.0
3.734375,265,478.0
2.1838235294117645,327,1188.0
6.445945945945946,406,954.0
-1.0,59,-124.0
-1.0,96,-140.0
-1.0,29,-144.0
-1.0,14,-68.0
-1.0,21,-152.0
-1.0,1,-44.0
-1.0,53,-308.0
-1.0,4,-444.0
-1.0,6,-276.0
-1.0,40,-160.0
4.753521126760564,1063,1350.0000000000002
-1.0,3,-260.0
-1.0,317,-460.0
-1.0,24,-420.0
-1.0,1,-24.0
-1.0,12,-112.0
-1.0,11,-224.0
-1.0,27,-960.0
-1.0,15,-96.0
-1.0,9,-148.0
-1.0,193,-292.0
-1.0,24,-648.0
-1.0,1251,-216.0
-1.0,5,-144.0
-1.0,116,-328.0
-1.0,32,-200.0
12.5625,373,2010.0
-1.0,14,-320.0
-1.0,3,-1064.0
-1.0,28,-80.0
-1.0,2,-152.0
-1.0,5,-256.0
4.81858407079646,516,2178.0
-1.0,30,-188.0
-1.0,221,-172.0
3.0,153,192.0
-1.0,1,-20.0
-1.0,140,-156.0
-1.0,8,-64.0
-1.0,23,-188.0
-1.0,28,-144.0
0.8,47,144.0
2.533333333333333,59,152.0
3.7272727272727275,129,492.00000000000006
-1.0,35,-92.0
-1.0,9,-280.0
-1.0,4,-116.0
2.798507462686567,127,750.0
1.4855769230769231,303,618.0
-1.0,2,-124.0
-1.0,1,-304.0
-1.0,11,-204.0
-1.0,56,-136.0
-1.0,9,-228.0
-1.0,73,-452.0
-1.0,8,-192.0
-1.0,2,-116.0
-1.0,36,-108.0
-1.0,12,-224.0
-1.0,1,-24.0
-1.0,16,-92.0
-1.0,1,-32.0
-1.0,24,-64.0
-1.0,8,-104.0
-1.0,3,-76.0
-1.0,141,-72.0
-1.0,15,-176.0
7.342105263157894,20,1115.9999999999998
-1.0,6,-484.0
-1.0,9,-236.0
-1.0,117,-588.0
-1.0,674,-428.0
-1.0,35,-88.0
-1.0,18,-228.0
-1.0,2,-92.0
-1.0,11,-580.0
1.549618320610687,195,812.0
2.3492063492063493,218,592.0
-1.0,102,-384.0
6.283783783783784,723,930.0000000000001
-1.0,1,-52.0
10.090909090909092,457,3108.0000000000005
-1.0,4,-248.0
-1.0,2,-332.0
-1.0,33,-508.0
-1.0,2,-104.0
-1.0,7,-444.0
-1.0,265,-196.0
-1.0,3,-148.0
-1.0,4,-32.0
-1.0,61,-788.0
-1.0,4,-264.0
-1.0,9,-100.0
-1.0,5,-76.0
-1.0,43,-184.0
-1.0,2,-32.0
-1.0,84,-52.0
4.846153846153847,141,756.0000000000001
-1.0,18,-332.0
-1.0,167,-756.0
-1.0,11,-712.0
-1.0,2,-48.0
-1.0,6,-72.0
1.7948717948717947,177,839.9999999999999
-1.0,3,-96.0
-1.0,22,-120.0
-1.0,2,-72.0
-1.0,2,-192.0
-1.0,1,-172.0
-1.0,58,-436.0
-1.0,1,-124.0
-1.0,377,-200.0
-1.0,10,-216.0
-1.0,78,-60.0
-1.0,10,-188.0
-1.0,20,-212.0
-1.0,129,-20.0
-1.0,3,-80.0
-1.0,4,-108.0
-1.0,2,-92.0
-1.0,285,-72.0
-1.0,2,-100.0
-1.0,89,-144.0
-1.0,3,-148.0
-1.0,47,-224.0
-1.0,4,-72.0
-1.0,13,-164.0
-1.0,23,-88.0
-1.0,1,-164.0
-1.0,7,-648.0
-1.0,2,-188.0
-1.0,10,-192.0
-1.0,2,-260.0
-1.0,57,-104.0
-1.0,117,-436.0
-1.0,35,-488.0
-1.0,68,-3100.0
-1.0,89,-792.0
-1.0,13,-520.0
-1.0,4,-488.0
-1.0,1,-92.0
-1.0,2,-200.0
-1.0,130,-816.0
1.1121794871794872,39,694.0
-1.0,79,-340.0
-1.0,284,-240.0
6.668067226890757,230,3174.0
-1.0,9,-636.0
-1.0,62,-476.0
-1.0,77,-724.0
-1.0,14,-768.0
-1.0,7,-560.0
-1.0,3,-632.0
5.590243902439025,155,4584.0
-1.0,18,-732.0
-1.0,170,-320.0
7.4016393442622945,381,1805.9999999999998
-1.0,19,-348.0
-1.0,53,-144.0
7.012195121951219,104,3450.0
-1.0,15,-960.0
7.3500000000000005,446,2352.0
-1.0,11,-640.0
-1.0,52,-360.0
-1.0,5,-352.0
-1.0,25,-876.0
-1.0,12,-928.0
17.55223880597015,1708,9408.0
-1.0,80,-1088.0
1.1986301369863013,182,700.0
6.214285714285715,791,2784.0000000000005
-1.0,3,-48.0
-1.0,337,-444.0
-1.0,3,-160.0
-1.0,13,-252.0
-1.0,87,-300.0
-1.0,8,-200.0
-1.0,390,-108.0
1.1791044776119404,474,316.0
-1.0,105,-304.0
-1.0,10,-232.0
-1.0,46,-360.0
-1.0,5,-180.0
-1.0,62,-136.0
-1.0,26,-160.0
-1.0,51,-228.0
-1.0,2,-388.0
-1.0,216,-296.0
12.136363636363637,269,1602.0
-1.0,7,-332.0
-1.0,73,-476.0
21.319148936170215,310,4008.0000000000005
-1.0,21,-356.0
-1.0,2,-88.0
-1.0,2,-152.0
-1.0,57,-912.0
-1.0,16,-508.0
-1.0,246,-272.0
-1.0,469,-1192.0
-1.0,16,-76.0
-1.0,46,-56.0
0.4852941176470589,25,330.00000000000006
-1.0,28,-164.0
-1.0,17,-96.0
17.2,244,1032.0
-1.0,7,-80.0
-1.0,3,-56.0
-1.0,39,-192.0
-1.0,40,-248.0
-1.0,55,-784.0
-1.0,42,-140.0
-1.0,54,-144.0
-1.0,3,-60.0
-1.0,12,-296.0
-1.0,4,-144.0
-1.0,2,-68.0
-1.0,156,-128.0
3.9725274725274726,272,1446.0
-1.0,19,-484.0
-1.0,22,-344.0
-1.0,2,-180.0
-1.0,7,-400.0
0.775,32,310.0
0.5119047619047619,19,258.0
0.5314685314685315,130,912.0
0.5351089588377724,42,884.0
-1.0,51,-888.0
-1.0,92,-388.0
-1.0,3,-120.0
68.92500000000001,927,5514.000000000001
-1.0,7,-492.0
-1.0,326,-2492.0
1.4456740442655935,656,2874.0
-1.0,51,-164.0
-1.0,2,-124.0
-1.0,13,-152.0
-1.0,472,-280.0
-1.0,17,-136.0
-1.0,2,-104.0
-1.0,48,-140.0
-1.0,17,-644.0
-1.0,453,-1068.0
3.361809045226131,427,2676.0
-1.0,2,-92.0
-1.0,4,-192.0
-1.0,31,-420.0
-1.0,12,-136.0
-1.0,12,-628.0
-1.0,53,-260.0
-1.0,14,-252.0
-1.0,2,-196.0
-1.0,48,-956.0
-1.0,67,-296.0
-1.0,1,-156.0
6.660550458715596,233,2904.0
-1.0,6,-276.0
-1.0,36,-660.0
-1.0,58,-292.0
-1.0,5,-416.0
-1.0,3,-1324.0
-1.0,4,-876.0
-1.0,564,-1368.0
4.91095890410959,437,2868.0000000000005
-1.0,205,-508.0
-1.0,143,-772.0
1.1860986547085202,360,1058.0
-1.0,2,-252.0
-1.0,37,-636.0
-1.0,6,-556.0
-1.0,127,-1176.0
4.445121951219512,102,1458.0
-1.0,2,-248.0
-1.0,303,-532.0
-1.0,33,-612.0
1.6532663316582914,1300,1316.0
-1.0,11,-192.0
-1.0,2,-92.0
-1.0,11,-208.0
-1.0,4,-140.0
-1.0,6,-236.0
-1.0,2,-220.0
1.310897435897436,185,818.0
-1.0,12,-324.0
-1.0,10,-188.0
-1.0,38,-576.0
-1.0,33,-628.0
-1.0,4,-488.0
2.205,818,882.0
-1.0,1,-152.0
-1.0,10,-464.0
-1.0,21,-412.0
-1.0,10,-356.0
4.6000000000000005,126,1380.0000000000002
-1.0,118,-400.0
-1.0,54,-452.0
-1.0,4,-712.0
-1.0,3,-436.0
-1.0,20,-580.0
1.83248730964467,844,1444.0
-1.0,22,-144.0
-1.0,61,-204.0
-1.0,52,-500.0
-1.0,31,-804.0
2.050660792951542,95,1862.0
3.859223300970874,238,3180.0000000000005
-1.0,8,-1100.0
-1.0,5,-340.0
-1.0,1,-320.0
-1.0,20,-348.0
-1.0,11,-280.0
-1.0,11,-272.0
-1.0,233,-408.0
-1.0,3,-240.0
-1.0,84,-672.0
-1.0,3,-208.0
6.648648648648649,346,6888.000000000001
-1.0,14,-908.0
-1.0,41,-648.0
-1.0,8,-984.0
-1.0,29,-336.0
-1.0,61,-344.0
-1.0,16,-812.0
-1.0,5,-824.0
-1.0,7,-940.0
-1.0,3,-1744.0
-1.0,9,-1836.0
-1.0,89,-1000.0
-1.0,3,-516.0
3.2245762711864407,547,1522.0
-1.0,174,-628.0
-1.0,1,-272.0
-1.0,1,-296.0
-1.0,6,-1024.0
-1.0,70,-824.0
-1.0,17,-940.0
-1.0,15,-344.0
-1.0,2,-220.0
10.382352941176471,268,4236.0
-1.0,40,-320.0
-1.0,1,-188.0
-1.0,13,-1672.0
-1.0,25,-320.0
-1.0,6,-232.0
-1.0,1167,-336.0
