return,duration,dollar_pnl
-1.0,21,-180.0
-1.0,6,-96.0
-1.0,51,-164.0
-1.0,3,-92.0
-1.0,2,-124.0
-1.0,230,-136.0
-1.0,1,-4.0
-1.0,4,-760.0
-1.0,2,-20.0
-1.0,2,-104.0
-1.0,17,-644.0
-1.0,453,-1068.0
3.361809045226131,427,2676.0
-1.0,107,-352.0
-1.0,2,-92.0
-1.0,4,-192.0
-1.0,31,-420.0
-1.0,12,-136.0
-1.0,1,-56.0
-1.0,24,-208.0
-1.0,48,-956.0
6.660550458715596,233,2904.0
-1.0,10,-624.0
-1.0,21,-460.0
-1.0,6,-900.0
-1.0,4,-876.0
-1.0,26,-924.0
-1.0,564,-1368.0
-1.0,3,-248.0
-1.0,205,-508.0
-1.0,143,-772.0
1.1860986547085202,360,1058.0
-1.0,2,-252.0
7.949999999999999,270,3179.9999999999995
-1.0,37,-636.0
-1.0,10,-408.0
-1.0,76,-148.0
-1.0,93,-492.0
-1.0,4,-12.0
-1.0,1,-220.0
-1.0,18,-1120.0
-1.0,33,-800.0
-1.0,1,-100.0
-1.0,6,-556.0
-1.0,1,-236.0
-1.0,127,-1176.0
-1.0,1,-64.0
-1.0,8,-804.0
-1.0,1,-28.0
-1.0,11,-312.0
-1.0,33,-612.0
1.6532663316582914,1300,1316.0
-1.0,4,-140.0
-1.0,7,-164.0
-1.0,1,-20.0
-1.0,6,-236.0
-1.0,11,-92.0
-1.0,2,-220.0
-1.0,11,-420.0
-1.0,11,-1160.0
6.763392857142857,781,3030.0
-1.0,27,-172.0
-1.0,290,-400.0
-1.0,12,-324.0
-1.0,2,-116.0
-1.0,20,-224.0
-1.0,243,-128.0
-1.0,10,-188.0
-1.0,12,-92.0
-1.0,5,-112.0
-1.0,109,-368.0
2.205,818,882.0
-1.0,1,-152.0
-1.0,333,-416.0
-1.0,7,-320.0
-1.0,4,-316.0
-1.0,234,-292.0
-1.0,10,-464.0
-1.0,21,-412.0
4.6000000000000005,126,1380.0000000000002
-1.0,12,-40.0
-1.0,23,-500.0
-1.0,118,-400.0
-1.0,4,-712.0
-1.0,134,-776.0
-1.0,61,-204.0
-1.0,52,-500.0
-1.0,16,-204.0
-1.0,8,-344.0
-1.0,10,-168.0
-1.0,1,-248.0
-1.0,4,-256.0
3.859223300970874,238,3180.0000000000005
-1.0,8,-1100.0
-1.0,35,-608.0
-1.0,2,-300.0
-1.0,1,-152.0
-1.0,20,-348.0
-1.0,10,-352.0
-1.0,11,-280.0
-1.0,233,-408.0
-1.0,84,-672.0
-1.0,3,-72.0
-1.0,24,-128.0
-1.0,3,-208.0
-1.0,52,-472.0
-1.0,1,-8.0
-1.0,1,-112.0
11.309859154929578,387,3212.0
6.648648648648649,346,6888.000000000001
-1.0,8,-984.0
-1.0,9,-628.0
-1.0,14,-328.0
-1.0,29,-336.0
-1.0,5,-72.0
-1.0,1,-196.0
-1.0,16,-812.0
-1.0,54,-220.0
-1.0,7,-872.0
-1.0,29,-1728.0
19.223684210526315,60,5844.0
-1.0,5,-824.0
-1.0,2,-972.0
-1.0,9,-1836.0
-1.0,68,-1820.0
-1.0,3,-356.0
-1.0,4,-680.0
-1.0,89,-1000.0
3.2245762711864407,547,1522.0
-1.0,174,-628.0
-1.0,2,-116.0
-1.0,9,-168.0
-1.0,15,-344.0
2.3333333333333335,241,868.0
-1.0,2,-220.0
-1.0,55,-536.0
10.382352941176471,268,4236.0
-1.0,40,-320.0
-1.0,1,-44.0
-1.0,16,-264.0
-1.0,1,-80.0
-1.0,1,-188.0
-1.0,1,-36.0
-1.0,13,-1672.0
-1.0,27,-692.0
-1.0,7,-840.0
-1.0,3,-172.0
-1.0,87,-136.0
-1.0,40,-348.0
-1.0,12,-216.0
-1.0,1,-48.0
-1.0,13,-96.0
-1.0,1,-8.0
-1.0,4,-120.0
-1.0,97,-172.0
-1.0,22,-100.0
5.184782608695652,120,2862.0
-1.0,1,-104.0
4.5,937,6426.0
-1.0,6,-184.0
-1.0,24,-80.0
-1.0,13,-828.0
-1.0,1,-84.0
-1.0,1,-92.0
-1.0,1,-12.0
-1.0,3,-44.0
-1.0,1,-32.0
-1.0,1681,-184.0
-1.0,302,-164.0
-1.0,1,-60.0
-1.0,79,-164.0
-1.0,83,-148.0
10.6875,340,1026.0
-1.0,43,-180.0
-1.0,76,-128.0
-1.0,55,-560.0
-1.0,4,-300.0
-1.0,30,-172.0
-1.0,25,-392.0
-1.0,47,-336.0
-1.0,15,-268.0
-1.0,106,-212.0
-1.0,37,-772.0
-1.0,28,-464.0
-1.0,84,-188.0
2.6020408163265305,294,1020.0
-1.0,158,-196.0
-1.0,95,-272.0
-1.0,1,-120.0
