time,liquidity_type,liquidity_strength,sweep_direction,sweep_size,bos_strength,fvg_rejected,retracement_depth,time_since_sweep,ny_session,london_session,asian_session,suggested_tp,suggested_sl,max_favorable_excursion,max_adverse_excursion,time_to_target,label
1756969140000,2,1.4758333,1,0.00011724703951225231,0.0,1.0,0.82,2,0,0,1,23511.0,23452.0,4.0,1.6666666666666667,1,0
1756979820000,2,1.263125,-1,3.189996172004593e-05,0.0,1.0,0.5,0,0,1,0,23432.25,23511.75,1.6666666666666667,2.3333333333333335,1,0
1756979880000,2,1.2629167,-1,3.189860496767608e-05,0.0,1.0,0.75,0,0,1,0,23432.25,23512.75,1.0,8.0,1,0
1756979940000,2,1.2627083,-1,7.441662680061659e-05,0.0,1.0,0.7407407,0,0,1,0,23432.25,23518.0,0.8571428571428571,1.4285714285714286,1,0
1756980600000,2,1.274375,-1,5.313270424211511e-05,0.0,1.0,0.21212122,2,0,1,0,23432.25,23528.75,0.6153846153846154,2.076923076923077,4,0
1756981020000,2,1.2720833,-1,0.00018060897095382785,0.0,1.0,0.15384616,3,0,1,0,23432.25,23535.75,6.136363636363637,1.0454545454545454,197,0
1756992960000,2,1.7304167,-1,0.0005630989566732539,0.0,1.0,0.21875,1,1,1,0,23432.25,23548.25,2.912,0.192,28,1
1756994760000,2,1.3241667,1,0.00044800955753722746,0.0,1.0,0.43119267,1,1,1,0,23526.0,23421.75,2.161290322580645,1.5,9,0
1756995360000,2,1.3216667,1,4.271405078700639e-05,0.0,1.0,0.9583333,0,1,1,0,23526.0,23410.5,15.5,1.5,1,0
1756995420000,2,1.3214583,1,6.403483495021292e-05,0.0,1.0,0.13235295,0,1,1,0,23526.0,23410.0,7.1525423728813555,0.5932203389830508,21,1
1756996740000,2,1.7170833,-1,0.0001912797679138816,0.0,1.0,0.3015873,1,1,1,0,23432.25,23530.25,2.5681818181818183,1.4090909090909092,21,0
1756998660000,2,1.7125,-1,0.00029750520634111096,1.0,0.0,0.03448276,5,1,1,0,23432.25,23541.25,0.17261904761904762,1.2083333333333333,11,0
1756999800000,2,1.7077084,-1,0.00018047475476665675,0.0,1.0,0.25,2,1,1,0,23432.25,23556.0,1.621212121212121,1.5454545454545454,78,0
1757005020000,3,0.94,-1,6.365710041907592e-05,1.0,0.0,0.2948718,7,1,0,0,23432.25,23565.25,1.0909090909090908,1.2545454545454546,7,0
1757005440000,3,0.93666667,-1,5.303914288745094e-05,0.0,1.0,0.9019608,0,1,0,0,23432.25,23568.75,1.4,4.4,1,0
1757005740000,3,0.93645835,-1,0.0002121048222031328,0.0,1.0,0.28,2,1,0,0,23432.25,23578.25,2.138888888888889,1.1944444444444444,18,0
1757007300000,3,0.9316667,-1,4.241916497873739e-05,0.0,1.0,0.49056605,7,1,0,0,23432.25,23579.75,1.037037037037037,1.0,6,0
1757008500000,3,0.92895836,-1,8.473768390725461e-05,0.0,1.0,0.60294116,2,1,0,0,23432.25,23604.25,0.8333333333333334,1.5,21,0
1757010600000,3,0.9216667,-1,0.0003601313420188539,0.0,1.0,0.3043478,14,1,0,0,23432.25,23611.0,0.0,1.25,3,0
1757010780000,3,0.918125,-1,0.00012705942145610098,0.0,1.0,0.47826087,0,1,0,0,23432.25,23614.0,0.25,2.0,2,0
1757011380000,3,0.9175,-1,7.409524414382945e-05,1.0,0.0,0.20512821,2,1,0,0,23432.25,23620.0,0.9032258064516129,1.0,6,0
1757013420000,3,0.91479164,-1,0.00011635040511095598,0.0,1.0,0.8165138,2,1,0,0,23432.25,23638.75,0.5,1.45,3,0
1757014080000,3,0.90833336,-1,0.0,1.0,0.0,0.031746034,6,1,0,0,23432.25,23643.25,0.4098360655737705,1.1147540983606556,23,0
1757015940000,3,0.901875,-1,0.00019010603692281696,0.0,1.0,0.6885246,1,1,0,0,23432.25,23680.5,0.543859649122807,1.894736842105263,12,0
1757031600000,2,0.998125,-1,0.00012645289102922115,0.0,1.0,0.578125,1,0,0,1,23432.25,23727.25,0.5555555555555556,1.2222222222222223,8,0
1757032200000,2,0.9941667,-1,8.42930447701434e-05,0.0,1.0,0.060606062,2,0,0,1,23432.25,23728.75,0.12903225806451613,1.3548387096774193,27,0
1757034360000,2,0.988125,-1,0.00013695599498530356,0.0,1.0,0.4857143,6,0,0,1,23701.75,23733.5,0.2777777777777778,1.0,9,0
1757062860000,2,0.9875,-1,0.00019968680700795593,0.0,1.0,0.0,1,0,1,0,23743.5,23792.0,0.6,1.2222222222222223,130,0
1757071440000,2,1.4852084,-1,2.1008844723628648e-05,0.0,1.0,0.74545455,2,0,1,0,23743.5,23800.0,8.214285714285714,1.0,65,0
1757075400000,2,1.4689584,-1,0.002410703946606592,1.0,0.0,0.19415449,0,1,1,0,23743.5,23844.75,0.02072538860103627,1.0207253886010363,20,0
1757076900000,2,1.464375,-1,0.00011522788933932518,0.0,1.0,0.78846157,1,1,1,0,23743.5,23868.5,1.1363636363636365,1.2272727272727273,1,0
1757078100000,2,1.4633334,-1,8.369338926841516e-05,0.0,1.0,0.77011496,8,1,1,0,23743.5,23898.75,3.625,1.375,15,0
1757082000000,2,1.4341667,1,0.00013715829121870417,0.0,1.0,0.41935483,1,1,1,0,23902.5,23692.0,0.0,1.1388888888888888,2,0
1757083380000,2,1.4329166,1,0.00030724895641302737,0.0,1.0,0.8574074,1,1,1,0,23902.5,23589.25,0.6623376623376623,1.5714285714285714,2,0
1757083980000,2,1.428125,1,0.00012730204531952814,1.0,0.0,0.024590164,3,1,1,0,23902.5,23563.0,0.2605042016806723,1.2100840336134453,5,0
1757085180000,2,1.4254167,1,0.00029772031303164343,1.0,0.0,0.32857144,3,1,1,0,23902.5,23505.0,5.76595744680851,0.09361702127659574,3076,1
1757097120000,2,0.99333334,-1,0.00012679360114959532,0.0,1.0,0.71428573,0,1,0,0,23505.0,23663.5,10.166666666666666,2.0833333333333335,33,0
1757099880000,2,0.98645836,-1,0.00010554535283811454,0.0,1.0,0.6268657,2,1,0,0,23505.0,23689.0,0.86,1.22,6,0
1757100660000,2,0.9825,-1,8.442291660071126e-05,1.0,0.0,0.017857144,6,1,0,0,23505.0,23692.25,0.7636363636363637,1.0545454545454545,28,0
1757102820000,2,0.97520834,-1,0.00022168267708223371,1.0,0.0,0.44827586,7,1,0,0,23505.0,23696.25,1.2875,1.1125,80,0
1757284560000,3,0.38166666,-1,8.434281135675956e-05,0.0,1.0,0.82474226,0,0,0,0,23505.0,23717.0,1.588235294117647,1.0588235294117647,3,0
1757286960000,3,0.379375,-1,7.367955708060544e-05,1.0,0.0,0.7880435,5,0,0,1,23650.5,23754.75,0.02564102564102564,1.358974358974359,8,0
1757287980000,3,0.37,-1,0.00013666228646517739,0.0,1.0,0.729927,2,0,0,1,23650.5,23784.5,1.054054054054054,1.5405405405405406,33,0
1757291640000,1,1.0,-1,0.00011559843206490326,1.0,0.0,0.24615385,26,0,0,1,23650.5,23792.0,4.36734693877551,1.1224489795918366,767,0
1757298180000,2,0.99916667,1,0.00014743204962141556,0.0,1.0,0.7924528,2,0,0,1,23792.0,23735.75,3.9545454545454546,1.2727272727272727,113,0
1757305500000,2,1.4966667,1,0.00012638363753172756,1.0,0.0,0.02173913,9,0,0,1,23779.5,23734.25,0.4888888888888889,1.3333333333333333,17,0
1757307660000,2,1.49125,1,0.00014748174913354473,1.0,1.0,0.18644068,5,0,0,1,23779.5,23726.25,3.4583333333333335,0.75,136,1
1757316120000,2,1.4464583,-1,7.359280052145756e-05,0.0,1.0,0.11111111,4,0,1,0,23729.25,23781.25,1.8125,1.09375,22,0
1757317560000,2,1.440625,-1,8.410871050833202e-05,0.0,1.0,0.05882353,1,0,1,0,23729.25,23781.25,4.0625,1.28125,127,0
1757325420000,2,1.4139583,-1,5.255634039690548e-05,0.0,1.0,0.19354838,3,0,1,0,23729.25,23785.25,0.76,1.4,16,0
1757337780000,3,1.383125,-1,8.406363617258264e-05,0.0,1.0,0.37209302,2,1,1,0,23744.0,23793.5,1.3703703703703705,1.5555555555555556,5,0
1757338200000,3,1.3816667,-1,0.000977383554733479,0.0,1.0,0.3211679,0,1,1,0,23744.0,23811.25,0.7204301075268817,1.4301075268817205,4,0
1757338440000,3,1.3804166,-1,4.198108752007221e-05,0.0,1.0,0.95789474,0,1,1,0,23744.0,23821.25,8.25,6.25,1,0
1757338680000,3,1.3802084,-1,0.00031460721289470095,0.0,1.0,0.012658228,1,1,1,0,23744.0,23846.75,0.28205128205128205,1.1346153846153846,11,0
1757340960000,3,1.3770833,-1,5.235547271756317e-05,1.0,0.0,0.1969697,20,1,1,0,23744.0,23876.5,0.7672955974842768,1.0880503144654088,16,0
1757341980000,3,1.3683333,-1,0.00039806415118057446,0.0,1.0,0.28318584,1,1,1,0,23744.0,23880.0,0.345679012345679,1.3333333333333333,9,0
1757342640000,3,1.36625,-1,5.2333005379832954e-05,0.0,1.0,0.45,2,1,1,0,23744.0,23886.75,1.2727272727272727,1.2272727272727273,2,0
1757343000000,3,1.3654166,-1,0.00024076458457641134,1.0,0.0,0.23232323,4,1,1,0,23744.0,23888.0,6.631578947368421,0.8552631578947368,1365,1
1757417400000,2,1.485,1,0.0001364671796432958,1.0,0.0,0.3883495,10,0,1,0,23884.75,23811.0,1.9682539682539681,1.6666666666666667,94,0
1757424240000,2,1.4616667,1,0.00021003770176746727,0.0,1.0,0.47368422,18,1,1,0,23884.75,23800.25,2.2857142857142856,1.8,36,0
1757429100000,2,1.1802083,1,0.0001790925276276561,1.0,1.0,0.04,2,1,1,0,23884.75,23726.5,3.4791666666666665,0.6041666666666666,310,1
1757448300000,2,1.6635417,-1,9.419940968369932e-05,0.0,1.0,0.2125,10,1,0,0,23744.0,23887.75,0.0873015873015873,1.1031746031746033,14,0
1757451240000,3,1.1960417,-1,0.00016726603663126202,1.0,0.0,0.2112676,11,1,0,0,23744.0,23918.0,0.5714285714285714,1.0625,349,0
1757475840000,3,1.1035416,-1,9.407337723424271e-05,0.0,1.0,0.0,1,0,0,1,23874.0,23919.75,0.2857142857142857,1.2857142857142858,19,0
1757477700000,2,0.93666667,-1,4.180296173983927e-05,0.0,1.0,0.3809524,9,0,0,1,23874.0,23922.75,1.0,1.5384615384615385,16,0
1757478720000,2,0.93104166,-1,2.0899515131248954e-05,0.0,1.0,0.125,1,0,0,1,23874.0,23924.5,1.4761904761904763,2.0476190476190474,58,0
1757486700000,2,0.99583334,-1,8.35203841937673e-05,0.0,1.0,0.73493975,1,0,0,1,23874.0,23948.25,2.1363636363636362,1.0,25,0
1757493780000,2,1.483125,1,0.0001883357398455647,0.0,1.0,0.87401575,6,0,1,0,23953.75,23888.5,0.3125,1.0,2,0
1757494080000,2,1.478125,1,6.27917198652071e-05,1.0,0.0,0.09836066,1,0,1,0,23953.75,23887.0,0.2909090909090909,1.1272727272727272,22,0
1757505600000,2,0.95375,-1,5.217953935902654e-05,1.0,0.0,0.016129032,14,1,1,0,23874.0,23957.5,0.0,1.1475409836065573,3,0
1757506440000,2,0.949375,-1,9.390357146583475e-05,1.0,0.0,0.071428575,9,1,1,0,23874.0,23964.75,1.1384615384615384,5.6923076923076925,16,0
1757508600000,2,0.94375,-1,0.0021049998957920844,1.0,0.0,0.5968468,20,1,1,0,23874.0,24041.0,2.82122905027933,0.41899441340782123,328,1
1757529180000,2,1.28375,1,0.00035633436740169363,1.0,0.0,0.24305555,7,1,0,0,23990.75,23845.5,0.26605504587155965,1.18348623853211,15,0
1757530560000,2,1.2772917,1,0.00017825311942959,0.0,1.0,0.086538464,3,1,0,0,23990.75,23835.75,0.3473684210526316,1.1578947368421053,10,0
1757545200000,2,0.9775,-1,0.00011503508570113885,0.0,1.0,0.30136988,4,0,0,1,23785.0,23908.5,0.29411764705882354,1.0980392156862746,9,0
1757562960000,2,0.9920833,-1,6.271558482282847e-05,0.0,1.0,0.41935483,3,0,0,1,23785.0,23919.0,9.555555555555555,1.6666666666666667,156,0
1757565360000,2,0.99645835,1,0.00011514466356822845,0.0,1.0,0.7604167,2,0,0,1,23916.75,23880.25,0.08695652173913043,1.0,2,0
1757566260000,2,0.9920833,1,7.328154770628756e-05,0.0,1.0,0.16,1,0,0,1,23916.75,23878.75,0.23809523809523808,1.0,2,0
1757566500000,2,0.98895836,1,5.234560663323527e-05,0.0,1.0,0.46153846,1,0,0,1,23916.75,23878.0,0.8571428571428571,1.0,8,0
1757572740000,2,1.4808333,-1,6.270640859495841e-05,0.0,1.0,0.6226415,1,0,0,1,23871.5,23923.25,2.4,1.3,45,0
1757576280000,2,1.47,-1,9.40537151217473e-05,0.0,1.0,0.73015875,14,0,1,0,23871.5,23924.75,0.29411764705882354,1.5294117647058822,2,0
1757576580000,2,1.4666667,-1,6.26893741510814e-05,0.0,1.0,0.071428575,1,0,1,0,23871.5,23929.0,0.6538461538461539,1.1538461538461537,5,0
1757577240000,2,1.465,-1,5.22296852639166e-05,0.0,1.0,0.8717949,0,0,1,0,23871.5,23934.0,0.2,2.0,1,0
1757577360000,2,1.4633334,-1,0.0,0.0,1.0,0.1,0,0,1,0,23871.5,23934.0,1.3333333333333333,1.1111111111111112,3,0
1757577900000,2,1.4627084,-1,5.222859411070373e-05,0.0,1.0,0.2888889,1,0,1,0,23871.5,23938.25,0.1875,1.0625,8,0
1757593800000,2,1.48125,1,0.004735184296710403,1.0,0.0,0.034883723,0,1,1,0,23990.75,23845.0,0.21686746987951808,0.7088353413654619,60,1
1757597760000,2,1.23125,-1,0.0004065676309616888,1.0,1.0,0.17117117,4,1,1,0,23907.75,23997.75,0.9130434782608695,1.1032608695652173,30,0
1757599740000,2,1.2235416,-1,7.295922621529226e-05,0.0,1.0,0.103896104,0,1,1,0,23907.75,24003.25,2.2753623188405796,1.2173913043478262,26,0
1757601660000,2,1.2177083,-1,0.00019783217584156765,0.0,1.0,0.6436782,0,1,1,0,23907.75,24018.0,1.3870967741935485,1.5161290322580645,4,0
1757602200000,2,1.215625,-1,0.00032288975918673445,1.0,1.0,0.11111111,5,1,1,0,23907.75,24022.0,0.7980769230769231,1.3269230769230769,26,0
1757604420000,3,0.75875,-1,0.00027035739167507203,1.0,1.0,0.030927835,9,1,1,0,23907.75,24048.75,2.404255319148936,1.2127659574468086,1236,0
1757642940000,2,1.478125,1,4.1664930627890504e-05,0.0,1.0,0.6,2,0,0,1,24041.0,23999.5,0.2857142857142857,2.0,5,0
1757644500000,2,1.4720833,1,2.083984578514119e-05,1.0,0.0,0.47619048,11,0,0,1,24041.0,23992.0,7.636363636363637,1.3181818181818181,338,0
1757665140000,3,1.4972917,1,0.00016685437784173864,0.0,1.0,0.6695652,1,0,1,0,24041.0,23968.75,6.657894736842105,0.5263157894736842,218,1
1757678460000,3,1.000625,-1,0.00014556343446526233,0.0,1.0,0.09756097,2,1,1,0,24001.0,24048.0,2.5945945945945947,1.6216216216216217,62,0
1757682300000,3,1.2864584,-1,0.00016634956281255523,0.0,1.0,0.3846154,0,1,1,0,24001.0,24049.75,0.75,1.0,3,0
1757682480000,3,1.2858334,-1,2.079066914768652e-05,0.0,1.0,0.88235295,0,1,1,0,24001.0,24049.75,2.0,3.5,1,0
1757682540000,3,1.285625,-1,1.0394686236395954e-05,0.0,1.0,0.90909094,0,1,1,0,24001.0,24051.0,4.0,4.0,1,0
1757682840000,3,1.2854167,-1,4.1579177148084236e-05,0.0,1.0,0.36363637,4,1,1,0,24001.0,24051.75,3.0,4.357142857142857,16,0
1757684100000,3,1.2810416,-1,0.00019754215965565283,1.0,0.0,0.12230216,4,1,1,0,24001.0,24052.5,0.6557377049180327,1.0901639344262295,28,0
1757685960000,3,1.2741667,-1,0.0002494906233107406,0.0,1.0,0.37142858,2,1,1,0,24001.0,24055.0,0.22727272727272727,1.3181818181818181,1,0
1757686320000,3,1.2735417,-1,0.0001454938476887263,1.0,0.0,0.07865169,2,1,1,0,24001.0,24061.0,0.6829268292682927,1.5365853658536586,9,0
1757688300000,3,1.270625,-1,0.00013493035517821186,0.0,1.0,0.90909094,0,1,1,0,24001.0,24089.75,0.9230769230769231,2.230769230769231,1,0
1757688360000,3,1.2654166,-1,0.00010377211643231463,0.0,1.0,0.75609756,0,1,1,0,24001.0,24093.75,1.2,1.5,1,0
1757688480000,3,1.265,-1,8.301941616595581e-05,0.0,1.0,0.47368422,0,1,1,0,24001.0,24093.25,0.7,2.3,1,0
1757688540000,3,1.2647916,-1,6.22535795808259e-05,0.0,1.0,0.8,0,1,1,0,24001.0,24096.5,1.1666666666666667,2.0,1,0
1757688960000,3,1.2645833,-1,0.00035259102552136803,0.0,1.0,0.5050505,1,1,1,0,24001.0,24115.75,2.63265306122449,1.7346938775510203,121,0
1757696520000,2,0.988125,-1,0.00015546619128560177,1.0,0.0,0.05263158,5,1,0,0,24071.25,24124.75,0.8472222222222222,1.0694444444444444,55,0
1757700300000,2,0.97541666,-1,8.289468230613006e-05,0.0,1.0,0.09375,7,1,0,0,24071.25,24129.0,0.034482758620689655,1.5862068965517242,28,0
1757895480000,1,1.0,1,0.00015560973079516572,0.0,1.0,0.114754096,2,0,0,1,24129.75,24095.0,0.037037037037037035,1.2592592592592593,10,0
1757906220000,3,0.9589583,-1,0.00016577905796050314,0.0,1.0,0.3846154,0,0,0,1,24091.5,24132.5,2.9375,1.875,79,0
1757911200000,3,0.9425,-1,0.0001553937158781299,1.0,0.0,0.0,4,0,0,1,24091.5,24136.0,0.7096774193548387,1.2580645161290323,55,0
1757915340000,3,0.9302083,-1,1.0354325001553149e-05,0.0,1.0,0.40350878,6,0,0,1,24091.5,24144.75,0.20588235294117646,1.0294117647058822,20,0
1757917260000,3,0.923125,-1,7.248102550296655e-05,1.0,0.0,0.17948718,10,0,0,1,24091.5,24146.0,0.8125,1.0,11,0
1757920500000,3,0.9160417,-1,5.175876275853502e-05,1.0,1.0,0.06382979,13,0,1,0,24091.5,24153.0,0.3181818181818182,1.1136363636363635,9,0
1757921160000,3,0.9075,-1,0.00014493053686411727,0.0,1.0,0.08108108,2,0,1,0,24091.5,24154.25,0.6176470588235294,1.088235294117647,9,0
1757921940000,3,0.90520835,-1,0.0002070029083908629,0.0,1.0,0.33333334,3,0,1,0,24091.5,24159.25,9.46875,0.46875,25,1
1757923500000,3,1.9491667,1,0.0004048120737795954,0.0,1.0,0.0,1,0,1,0,24159.0,24075.5,1.5661764705882353,0.8676470588235294,250,1
1757939160000,2,1.446875,-1,3.102795618852586e-05,0.0,1.0,0.5726496,3,1,1,0,24091.5,24172.5,1.58,1.2,33,0
1757941440000,2,1.4377084,-1,6.204115396546376e-05,0.0,1.0,0.22727273,2,1,1,0,24091.5,24179.0,0.9705882352941176,1.5,24,0
1757961900000,2,0.99104166,1,0.0001340289090046807,0.0,1.0,0.3392857,2,1,0,0,24294.25,24245.25,5.243243243243243,0.2702702702702703,72,1
1757965800000,2,1.49,-1,0.00011322114147496269,1.0,0.0,0.14457831,2,1,0,0,24248.75,24293.0,0.5492957746478874,1.0,6,0
1757966700000,2,1.4879167,-1,0.0001748143882524731,1.0,0.0,0.031578947,6,1,0,0,24248.75,24315.75,0.3695652173913043,1.1195652173913044,275,0
1757987460000,3,0.9791667,-1,5.1399611418937676e-05,1.0,0.0,0.5365854,5,0,0,1,24248.75,24320.5,0.8421052631578947,1.4210526315789473,24,0
1757990100000,3,0.971875,-1,0.0004212256639441105,0.0,1.0,0.69902915,4,0,0,1,24248.75,24344.0,1.2580645161290323,1.2903225806451613,59,0
1757993700000,3,0.9554167,-1,0.00014377997555740417,0.0,1.0,0.054054055,1,0,0,1,24248.75,24346.25,0.42857142857142855,1.2,96,0
1758000000000,2,0.9975,-1,9.240910537718316e-05,0.0,1.0,0.23404256,6,0,0,1,24284.25,24352.0,0.25,1.0555555555555556,29,0
1758002220000,2,0.9897917,-1,3.078849331376553e-05,0.0,1.0,0.39534885,4,0,0,1,24284.25,24360.5,0.38461538461538464,1.0384615384615385,4,0
1758007260000,2,0.9975,-1,0.00017440727175730715,0.0,1.0,0.8111111,0,0,1,0,24333.75,24372.5,1.8823529411764706,1.2352941176470589,14,0
1758008100000,2,0.9927083,-1,5.1292046655245635e-05,0.0,1.0,0.45833334,0,0,1,0,24333.75,24373.5,1.1538461538461537,1.6923076923076923,2,0
1758008460000,2,0.9922917,-1,0.00015387456145749985,1.0,0.0,0.07317073,4,0,1,0,24333.75,24375.75,1.3157894736842106,1.236842105263158,21,0
1758009900000,2,0.9870833,-1,0.00011278465308466027,0.0,1.0,0.8358209,0,0,1,0,24340.25,24385.5,0.0,2.6363636363636362,1,0
1758010800000,2,0.98604167,-1,8.200250107628282e-05,0.0,1.0,0.09615385,4,0,1,0,24340.25,24395.75,0.14893617021276595,1.3404255319148937,27,0
1758012960000,2,0.97770834,-1,4.0980247520695025e-05,1.0,1.0,0.07317073,6,0,1,0,24340.25,24403.75,5.684210526315789,0.8157894736842105,214,1
1758026220000,2,1.44375,1,0.00015404206375287544,1.0,0.0,0.0,7,1,1,0,24403.75,24340.25,0.37662337662337664,1.2337662337662338,53,0
1758031680000,2,1.43125,1,0.00029848902795504137,1.0,0.0,0.6312292,11,1,1,0,24403.75,24280.5,0.08108108108108109,1.063063063063063,4,0
1758032040000,3,0.8722917,1,0.00016464462486751253,0.0,1.0,0.3604651,1,1,1,0,24403.75,24280.75,1.7272727272727273,1.309090909090909,47,0
1758035040000,3,0.8622917,1,0.0001442020476690769,0.0,1.0,0.69135803,1,1,1,0,24403.75,24268.0,4.28,1.48,37,0
1758037920000,3,0.8539583,1,0.00018544656563263036,0.0,1.0,0.20689656,10,1,1,0,24403.75,24261.25,0.3188405797101449,1.0,6,0
1758038460000,3,0.85041666,1,6.182316513997795e-05,0.0,1.0,0.06666667,3,1,0,0,24318.25,24261.25,0.2619047619047619,1.2619047619047619,2,0
1758049800000,2,0.96125,-1,0.00013365410318096765,1.0,0.0,0.11111111,4,1,0,0,24248.75,24319.75,1.8,1.3,40,0
1758052380000,2,0.95208335,-1,0.00013363761590493226,0.0,1.0,0.12345679,3,1,0,0,24248.75,24322.75,3.6619718309859155,0.4507042253521127,701,1
1758098340000,3,1.4929167,1,0.00041250721887633036,0.0,1.0,0.66494846,3,0,1,0,24312.75,24231.75,0.2153846153846154,1.6615384615384616,3,0
1758098640000,3,1.49125,1,0.00023728219042411613,0.0,1.0,0.025423728,1,0,1,0,24312.75,24217.75,1.8956521739130434,1.1217391304347826,317,0
1758117780000,3,1.4247917,1,0.0005366744759683363,0.0,1.0,0.125,1,1,1,0,24312.75,24206.25,0.2857142857142857,1.0761904761904761,24,0
1758120240000,3,1.419375,1,0.00025836588743515014,0.0,1.0,0.9574468,1,1,1,0,24312.75,24184.25,3.1666666666666665,6.166666666666667,1,0
1758120780000,3,1.4154167,1,9.306365554038963e-05,0.0,1.0,0.49484536,2,1,1,0,24312.75,24170.75,1.0816326530612246,1.0408163265306123,11,0
1758121620000,3,1.4116666,1,0.00012410540685889215,0.0,1.0,0.54901963,1,1,1,0,24312.75,24164.25,5.782608695652174,1.5217391304347827,35,0
1758123720000,3,1.40375,1,0.00028963619624921123,0.0,1.0,0.2,0,1,1,0,24312.75,24161.25,2.25,1.3214285714285714,12,0
1758124560000,3,1.40125,1,0.00019657544876105736,0.0,1.0,0.03448276,2,1,1,0,24312.75,24159.0,0.125,1.0357142857142858,11,0
1758132960000,3,1.2220833,1,0.0013277044198035412,0.0,1.0,0.16666667,1,1,0,0,24312.75,24052.5,1.675,1.0291666666666666,27,0
1758134820000,3,1.2160417,1,0.0006446313644350638,0.0,1.0,0.24060151,1,1,0,0,24312.75,24027.0,0.8960396039603961,1.3564356435643565,6,0
1758135300000,3,1.2139584,1,0.00035373187124159886,0.0,1.0,0.24013157,1,1,0,0,24312.75,24003.5,4.3852813852813854,0.1038961038961039,173,1
1758151140000,3,1.2647916,-1,4.109518672625469e-05,0.0,1.0,0.8686131,1,0,0,1,24091.5,24335.5,0.3888888888888889,1.0555555555555556,11,0
1758152040000,3,1.2558334,-1,7.189811010682005e-05,0.0,1.0,0.22580644,2,0,0,1,24091.5,24341.75,1.7083333333333333,1.2916666666666667,15,0
1758153420000,3,1.2520833,-1,5.134788189987163e-05,0.0,1.0,0.5555556,1,0,0,1,24091.5,24345.0,6.0,1.625,71,0
1758158040000,2,1.4983333,-1,8.21422704123542e-05,0.0,1.0,0.4893617,2,0,0,1,24091.5,24350.0,3.3333333333333335,1.4166666666666667,41,0
1758160620000,2,1.4885417,-1,2.0533459271883533e-05,0.0,1.0,0.36363637,0,0,0,1,24091.5,24354.0,2.142857142857143,1.2857142857142858,17,0
1758169380000,3,1.045625,-1,0.00011270260855310342,0.0,1.0,0.02631579,2,0,0,1,24317.0,24404.0,0.0,1.864864864864865,9,0
1758170220000,3,1.0433333,-1,0.00033806279772575934,1.0,0.0,0.026666667,5,0,0,1,24317.0,24412.0,2.712328767123288,1.2602739726027397,193,0
1758182400000,3,1.0020833,-1,1.0234681240852753e-05,0.0,1.0,0.5588235,3,0,1,0,24344.25,24428.25,0.4,1.8333333333333333,3,0
1758194220000,2,0.9875,-1,8.161016862701093e-05,1.0,0.0,0.7990654,1,0,1,0,24344.25,24508.75,0.27906976744186046,1.1162790697674418,3,0
1758194640000,2,0.98333335,-1,4.0800505926273486e-05,0.0,1.0,0.12,2,0,1,0,24344.25,24512.75,2.6136363636363638,1.2727272727272727,62,0
1758201360000,2,0.98770833,1,0.00023552783836646083,1.0,0.0,0.21359223,10,1,1,0,24520.5,24407.5,0.5185185185185185,1.3148148148148149,24,0
1758205320000,2,0.98375,-1,0.00013251243578243498,0.0,1.0,0.1965812,1,1,1,0,24344.25,24535.5,0.18085106382978725,1.0425531914893618,3,0
1758205980000,2,0.98229164,-1,0.00023417057799407447,0.0,1.0,0.425,2,1,1,0,24344.25,24563.0,2.3369565217391304,1.0217391304347827,46,0
1758208920000,2,0.9710417,-1,0.000254471056462038,0.0,1.0,0.28,2,1,1,0,24344.25,24569.25,10.722222222222221,4.87037037037037,1251,0
1758223680000,2,0.9945833,1,7.151102802210712e-05,0.0,1.0,0.44444445,1,1,0,0,24551.5,24470.0,1.4,2.08,5,0
1758224880000,2,0.993125,1,1.022369443422075e-05,0.0,1.0,0.9915254,0,1,0,0,24551.5,24452.75,39.0,8.0,1,0
1758225000000,2,0.9897917,1,8.175695700606024e-05,1.0,0.0,0.058252428,1,1,0,0,24551.5,24451.0,0.32989690721649484,1.288659793814433,10,0
1758255360000,2,1.4722917,1,0.00014314050262765064,0.0,1.0,0.25,0,0,0,1,24504.75,24442.5,0.3888888888888889,1.5277777777777777,5,0
1758255960000,3,0.945625,1,0.00022501099485543045,1.0,0.0,0.0,5,0,0,1,24504.75,24437.75,1.024390243902439,1.146341463414634,116,0
1758263220000,3,0.92020833,1,0.0002148469471271894,0.0,1.0,0.13793103,1,0,0,1,24504.75,24430.75,1.36,1.06,32,0
1758265740000,3,0.91270834,1,0.00018429593832229265,0.0,1.0,0.66101694,1,0,1,0,24504.75,24411.0,8.85,0.0,315,1
1758285000000,3,1.3941667,-1,4.080466805402538e-05,0.0,1.0,0.9444444,1,1,1,0,24438.0,24510.25,38.0,43.5,40,0
1758287460000,3,1.3854166,-1,0.0007751147373788883,0.0,1.0,0.23076923,1,1,1,0,24438.0,24531.5,0.0375,1.9125,14,0
1758288420000,3,1.3822917,-1,0.0027077649741438985,0.0,1.0,0.3196931,0,1,1,0,24438.0,24625.5,0.06015037593984962,4.518796992481203,3,0
1758492720000,3,1.23125,-1,0.0002715751357875679,1.0,0.0,0.055172414,10,0,0,0,24438.0,24867.5,0.1897810218978102,1.102189781021898,118,0
1758500100000,3,0.9977083,-1,7.036095168212933e-05,0.0,1.0,0.754717,2,0,0,1,24826.75,24874.0,0.46153846153846156,1.6153846153846154,2,0
